,0,1,2,3
48,0.08632106,0.81318843,0.091202796,0.7294663
49,0.26617205,0.89314234,-0.45201495,0.8594051
50,0.2784994,0.8006494,-0.32771,0.6901388
51,-0.040770642,0.9917983,0.37406102,0.59431064
52,-0.100084215,0.9180598,0.08184119,0.53672713
53,0.12640597,0.94220215,-0.15989377,0.774455
54,0.08655443,0.80833095,0.11748604,0.45377645
55,0.09195278,0.93691254,0.3896648,0.65128225
56,-0.07592466,0.70723945,0.25654358,0.42479858
57,0.061600745,0.74917024,-0.13819778,0.70341873
58,-0.011000684,0.9521222,0.31408164,0.5504916
59,0.028170621,0.9536416,0.2640269,0.24707289
60,0.019234864,0.77473015,0.22101109,0.46402448
61,-0.2962173,0.8806579,0.5775907,0.81521875
62,-0.09749538,0.84982795,0.5313295,0.43808213
63,0.060564786,0.8746088,0.27417955,0.6531547
64,-0.06695233,0.7499014,0.2483831,0.44522244
65,-0.039898854,0.9649739,0.27291375,0.5793663
66,-0.18614191,0.95640403,0.47149938,0.46544105
67,0.3070949,0.88635427,-0.18679711,0.6821382
68,-0.2893871,0.9716968,0.6906497,0.9343855
69,0.21051648,0.863022,-0.059119936,0.53794235
70,0.40675697,0.9484051,-0.6664737,0.8886549
71,-0.34812728,0.9058044,0.26012617,0.5527501
72,-0.27880588,0.86616224,0.31681004,0.48126695
73,-0.025765367,0.904945,0.20675062,0.5334603
74,-0.11446,0.8299021,0.3648855,0.7551121
75,0.07951977,0.9053169,0.25765815,0.476757
76,0.038204312,0.9475161,0.090879016,0.6844623
77,0.11165131,0.91402566,0.13148473,0.2971086
78,-0.3684781,0.9774566,0.67751044,0.900959
79,0.06969119,0.7662179,0.22816317,0.5663253
80,-0.44168264,0.91643846,0.64719933,0.82136345
81,-0.1839361,0.9608441,0.57283354,0.8413305
82,0.4154033,0.9899868,-0.68988323,0.8956774
83,-0.061766677,0.9611579,0.0470399,0.6246424
84,0.050191253,0.8688793,0.14227308,0.46721855
85,0.21599285,0.9307116,-0.119622655,0.35595852
86,-0.21292378,0.96240026,0.65105253,0.889091
87,0.0527782,0.88912654,0.023335354,0.7556112
88,0.044476252,0.9806284,0.49360788,0.66973203
89,-0.160094,0.8709738,0.53971875,0.5190785
90,0.17680949,0.76384664,0.12489062,0.63221353
91,0.14712115,0.85150534,-0.13451846,0.7731388
92,0.1975869,0.9318982,-0.1376749,0.6662967
93,0.15380602,0.867798,-0.14401017,0.7047506
94,0.2744441,0.95117694,0.34120274,0.632873
95,-0.05651299,0.8351305,0.030736133,0.5590343
96,-0.046368927,0.93433875,0.040430516,0.6330532
97,-0.32361844,0.9861702,0.6415791,0.70505595
98,-0.30304575,0.930551,0.6838611,0.8866395
99,0.18325889,0.8702028,-0.17744027,0.6889098
100,0.12443931,0.7555905,0.0074635735,0.5339519
101,-0.23897316,0.9606279,0.72426844,0.88374716
102,0.2012184,0.9425278,0.00059856084,0.6189759
103,0.49379662,0.86870384,-0.14173743,0.7222222
104,-0.257915,0.89976203,0.33245996,0.4654007
105,0.12466662,0.9479106,0.3359946,0.6700337
106,0.24551217,0.9522076,-0.3068973,0.8667814
107,-0.18136092,0.8496554,0.44681144,0.81751
108,0.2464749,0.86625034,-0.3387263,0.79774886
109,0.25626603,0.91713864,-0.25828084,0.81463945
110,0.274157,0.8161413,0.0953465,0.7628566
111,-0.10243954,0.9391908,0.30793884,0.26025823
112,-0.044434763,0.94848996,0.62193185,0.6495402
113,-0.2113935,0.81975263,0.55960584,0.5130375
114,0.05872607,0.91191846,-0.13902935,0.6381048
115,0.18616822,0.8755315,0.2246585,0.40911728
116,0.13403948,0.91591835,0.16262808,0.37668988
117,-0.2904413,0.8149901,0.4350738,0.48963118
118,-0.4591852,0.9957305,0.7858248,0.80691
119,0.02291452,0.85391533,0.055196688,0.6486917
120,0.022275146,0.8564796,0.357282,0.6464561
121,-0.045980316,0.9356918,0.32711205,0.55554533
122,-0.016970713,0.7320951,0.15767242,0.5072667
123,0.251859,0.9188146,0.16436946,0.69117224
124,0.20722006,0.90419877,-0.099683754,0.77410907
125,0.25769666,0.91543317,-0.08792477,0.5457247
126,-0.038255278,0.951473,0.47751835,0.68285835
127,0.2748393,0.81478506,-0.3416088,0.7208098
128,0.25746536,0.97745055,-0.577272,0.9420455
129,0.054776408,0.7425635,0.115609996,0.5487472
130,-0.2922599,0.9901932,0.38554856,0.6351289
131,-0.02642782,0.89309955,0.42486843,0.60393757
132,-0.09451782,0.8523931,0.17308901,0.65899295
133,-0.17744549,0.7768296,0.4094268,0.41152713
134,0.33165205,0.87889594,-0.29598814,0.74579316
135,0.11589972,0.8059401,-0.08955619,0.7019228
136,-0.107317924,0.9501105,0.112136714,0.80880076
137,0.31859627,0.82379013,-0.3454843,0.7156704
138,-0.16389206,0.9944083,0.6128894,0.7330322
139,-0.13977672,0.892621,0.4231442,0.6809455
140,0.22662064,0.9081427,-0.22061677,0.7548779
141,-0.28442106,0.9273994,0.4285221,0.90716755
142,0.15843561,0.8588285,0.2562298,0.44505703
143,0.16334528,0.9537274,-0.19209242,0.8148872
144,-0.061460212,0.9141627,0.34770006,0.37750608
145,-0.13875616,0.8427573,0.53958267,0.46937472
146,0.1468821,0.9155676,-0.2913007,0.73056436
147,0.019929105,0.89032054,-0.102163635,0.60476905
148,0.06005146,0.90611535,0.16485637,0.42054164
149,-0.28639972,0.9704573,0.6131449,0.60342085
150,-0.18648605,0.85408837,0.33698013,0.7021248
151,0.22368583,0.9594453,-0.58569026,0.86023045
152,-0.18452571,0.9076348,0.24307247,0.81603944
153,0.027466053,0.7830686,0.18106973,0.43610218
154,-0.027881717,0.8338113,0.16884257,0.5334523
155,-0.13839085,0.73864627,0.39932406,0.62892574
156,0.18215379,0.75283194,-0.18934587,0.5654213
157,0.0652047,0.9619972,-0.04017181,0.3228798
158,0.0007226428,0.9782174,0.6169796,0.6176366
159,-0.1182127,0.9918404,0.72693086,0.88875085
160,-0.25643596,0.9515337,0.38264495,0.80106795
161,0.017611824,0.9329738,-0.05713979,0.82257426
162,0.34376457,0.8454587,-0.23113193,0.7038952
163,0.0921561,0.8081583,-0.16601284,0.6592505
164,-0.09650735,0.9218357,0.24901609,0.4850763
165,0.00013102219,0.910265,0.45651686,0.58242273
166,0.42145482,0.8607434,-0.46916547,0.78689194
167,0.1792491,0.92108816,0.3034979,0.88368255
168,0.17923917,0.8083094,-0.09574967,0.5555634
169,-0.2820724,0.8271943,0.5380238,0.5818406
170,-0.364055,0.87420106,0.4273587,0.5970924
171,-0.39087722,0.9847038,0.43144602,0.53165644
172,-0.2040402,0.8766858,0.49750584,0.6439159
173,-0.040480163,0.90540314,0.23859607,0.5821079
174,0.23842369,0.9167685,-0.14810556,0.29908454
175,0.16058618,0.9740786,-0.18359402,0.23639575
176,0.20538825,0.9297834,0.4286698,0.6950488
177,0.2614339,0.9127702,-0.3996278,0.8204856
178,-0.23789857,0.7769288,0.3571091,0.39467824
179,0.034872074,0.8383422,0.02573699,0.6819703
180,-0.07712017,0.85232574,0.37893248,0.54171264
181,0.34435087,0.9204773,-0.4698893,0.807086
182,-0.28352502,0.9166501,0.4953185,0.48701513
183,-0.13686281,0.95392823,0.5338777,0.7465183
184,-0.34863716,0.87356526,0.5996603,0.58388823
185,-0.13715954,0.9423177,-0.15169178,0.78982437
186,0.016870309,0.86318797,-0.03981188,0.63604116
187,-0.009215753,0.8944681,0.02551314,0.73521125
188,0.35650882,0.88834316,-0.4715233,0.84356487
189,-0.20982133,0.9649587,0.17279172,0.8618615
190,-0.050223053,0.9615552,0.5986873,0.8002532
191,0.15253289,0.84224045,0.17033917,0.46660712
192,-0.14512701,0.8505594,0.44412285,0.6807021
193,-0.352832,0.99179786,0.61922586,0.6412372
194,0.26524696,0.9461634,-0.19021451,0.7782399
195,-0.024252458,0.8750381,0.23487216,0.5375902
196,0.011592244,0.7933179,0.022623533,0.5057543
197,-0.045182988,0.8953726,0.017140849,0.8469716
198,-0.055336703,0.98756224,0.5635645,0.83005434
199,-0.12245494,0.9586973,0.46528593,0.8609938
200,-0.39423507,0.92925525,0.7062582,0.8123111
201,0.121881664,0.9788011,0.35390258,0.7298292
202,0.3420817,0.91511124,-0.15371414,0.71292084
203,-0.12829901,0.84427106,0.5413995,0.7786949
204,0.18798402,0.92103916,-0.29274163,0.8815181
205,-0.47232243,0.9628937,0.78248155,0.8690649
206,-0.26868957,0.90502006,0.65031564,0.69178396
207,0.47810075,0.8887096,-0.1520326,0.7480484
208,0.1631147,0.94898885,0.3151358,0.7924893
209,0.24878831,0.84835833,-0.16433877,0.5124043
210,0.05468829,0.89240456,0.21098518,0.41638598
211,0.27290422,0.9110438,-0.3620902,0.7619401
212,0.3292692,0.84553486,-0.17717642,0.5529454
213,-0.04343144,0.92994213,0.41233093,0.4675825
214,-0.15214053,0.85060674,0.4909922,0.72390133
215,-0.19890404,0.87437814,0.49509913,0.7624985
216,-0.16416314,0.7692583,0.30235943,0.527497
217,0.06312571,0.8779647,0.30571464,0.53612536
218,0.08177492,0.96163756,0.34788325,0.59499454
219,-0.14594463,0.9381043,0.46394274,0.5074872
220,0.19759373,0.8411257,0.081533164,0.51689637
221,0.02236343,0.9789064,0.40684578,0.6314154
222,-0.016830057,0.8625444,0.56224006,0.50781965
223,-0.0010231319,0.9248699,0.23844008,0.424493
224,0.06917982,0.7782996,0.18141346,0.543206
225,0.22737901,0.973913,-0.4806009,0.75940096
226,0.35260308,0.96380365,0.21162418,0.7300187
227,0.038504757,0.9094079,0.07162145,0.63239294
228,-0.012452813,0.80052245,0.21837682,0.54141057
229,-0.07505495,0.9654224,0.44147977,0.9403195
230,0.1334912,0.9173589,-0.25917655,0.71690303
231,0.18061577,0.86733854,-0.3583312,0.8661147
232,0.12662365,0.90505016,-0.005615908,0.66599923
233,0.16362824,0.9603042,0.56693083,0.6100694
234,0.3398499,0.95364666,-0.26412672,0.749834
235,0.18250632,0.87740964,-0.27845955,0.80962807
236,-0.00624749,0.8851061,0.21300513,0.6649106
237,-0.304488,0.87765783,0.30047646,0.5205694
238,0.12671098,0.82905626,-0.28226575,0.8235229
239,-0.08470459,0.96838355,0.34959996,0.7759578
240,0.32251304,0.90645176,-0.17051111,0.7088491
241,0.029921534,0.860593,-0.055665944,0.67389965
242,-0.13100354,0.959481,-0.06966223,0.7187475
243,0.040033102,0.8630647,0.03163369,0.6988547
244,-0.07004541,0.93117166,0.4334077,0.54163915
245,0.060447536,0.89496154,0.015363015,0.61276555
246,0.06605698,0.7427756,-0.053859908,0.48571932
247,0.18026553,0.9796487,0.47739235,0.5879114
248,0.18481183,0.96448284,-0.3526914,0.8313568
249,-0.06563059,0.8605875,0.5149076,0.5110466
250,0.06476829,0.862058,0.23959292,0.4728807
251,-0.24176367,0.797369,0.41647518,0.39018598
252,-0.06635288,0.8855004,0.63445157,0.88603646
253,-0.08687941,0.85081404,0.5179106,0.5574868
254,-0.01715738,0.9305794,0.024879856,0.8017688
255,-0.18714945,0.93012726,0.5294032,0.77488804
256,-0.17232491,0.87239975,0.5266814,0.74270827
257,-0.19400775,0.948714,0.5948855,0.70544124
258,0.06485361,0.9572225,0.43965364,0.531727
259,0.31305322,0.85158867,-0.4570096,0.8231116
260,0.010803491,0.87789214,0.5275798,0.49770418
261,0.084188655,0.8440154,0.16296437,0.4937073
262,0.3666538,0.89574695,-0.28495547,0.729401
263,-0.2812947,0.9920887,0.628023,0.7506853
264,0.19224061,0.8772247,-0.10722811,0.72468114
265,-0.234555,0.7811184,0.5338979,0.486135
266,0.06259216,0.87533504,0.030819139,0.60132086
267,0.027433462,0.7269159,-0.028808443,0.5420733
268,-0.15690733,0.81394506,0.27982894,0.53828174
269,-0.1893068,0.96020865,0.6080243,0.7565765
270,0.048555493,0.91565186,0.34119672,0.58437794
271,0.23113191,0.88784844,0.23887956,0.6130357
272,0.001574824,0.91929305,0.18411711,0.53718746
273,-0.1505954,0.85624444,0.43707892,0.61136854
274,-0.16631499,0.9645507,0.16479558,0.71846277
275,0.14024882,0.89960164,0.3407546,0.7691764
276,-0.0035868727,0.95506155,0.52612424,0.5462142
277,0.05639191,0.87599534,0.3263933,0.49019802
278,-0.085560076,0.92553765,-0.110956036,0.667517
279,-0.011937862,0.82997465,0.30058882,0.4890258
280,-0.11215013,0.982742,0.60436106,0.76973116
281,-0.04373104,0.7973939,0.38812733,0.60006773
282,0.29967096,0.8868109,-0.196818,0.6077383
283,0.018199608,0.75408006,0.07772752,0.43091774
284,0.017558746,0.9649683,0.16133036,0.72727776
285,-0.1838062,0.94533753,0.70820487,0.7049222
286,-0.37005624,0.9269038,0.7022797,0.63924974
287,-0.21252619,0.97539264,0.70016116,0.811858
288,0.03659381,0.81722,-0.011659987,0.589817
289,-0.023512546,0.9022735,0.19562933,0.48412606
290,-0.15414993,0.7338412,0.40840667,0.512925
291,-0.053906217,0.9301097,0.26210046,0.24705261
292,-0.3310255,0.91014594,0.6553535,0.9122545
293,0.30263203,0.91836536,-0.24614102,0.7851281
294,-0.40251076,0.9869495,0.7262899,0.83824146
295,0.18120588,0.9568409,0.35814264,0.7332539
296,-0.013152096,0.914248,-0.15239073,0.66437185
297,0.1759209,0.8792354,-0.39717773,0.90173763
298,0.04901585,0.75961214,0.093496405,0.45791164
299,-0.23855072,0.93524915,0.5813465,0.68651426
300,0.13199529,0.87513477,0.057000816,0.5236452
301,-0.04789886,0.79105985,0.38751402,0.46629822
302,0.20383619,0.8762577,-0.14919393,0.6333439
303,0.1723491,0.927834,-0.12985793,0.55734736
304,-0.05128659,0.7227173,0.19835919,0.4415276
305,-0.043464914,0.69568616,0.16426873,0.45310575
306,0.05320221,0.9880977,0.22971275,0.71029174
307,0.13509354,0.8538636,0.13151541,0.56501615
308,0.022011563,0.8246995,-0.01760371,0.55732054
309,0.12536323,0.89977413,-0.022083389,0.91875225
310,0.25527823,0.963043,-0.28918448,0.7171724
311,-0.012459887,0.9392187,0.0757231,0.7393524
312,-0.21418574,0.9755436,0.25364667,0.76922995
313,-0.23954241,0.81904,0.27838305,0.4611392
314,-0.12941276,0.8103784,0.5094974,0.6284809
315,0.2695459,0.84651095,-0.10574155,0.565691
316,0.1495047,0.8829238,-0.122327276,0.68027973
317,-0.20942113,0.8690484,0.56110775,0.6504425
318,-0.26502126,0.9563363,0.63639593,0.8159649
319,-0.13209824,0.75777966,0.36717144,0.5773365
320,-0.08789441,0.9112711,0.028452083,0.5410385
321,0.07514745,0.77223766,-0.19646771,0.762844
322,-0.06694346,0.9229466,0.23897125,0.5776584
323,0.10497214,0.96934915,0.5041239,0.60966027
324,0.18817559,0.894353,-0.061896637,0.6586613
325,-0.2100102,0.982217,0.23737578,0.3159662
326,0.5249724,0.9138516,-0.21608685,0.77665734
327,0.17294008,0.96537334,-0.3054147,0.7093738
328,0.06805768,0.9114291,0.25082222,0.5695947
329,0.015676707,0.9206301,0.13583134,0.6312861
330,-0.19369718,0.9250399,0.044519592,0.587026
331,-0.17969027,0.8875684,0.594095,0.6679012
332,0.09422082,0.7617396,-0.04182872,0.53791636
333,-0.19541422,0.930872,0.25897837,0.59466386
334,-0.10336638,0.9037553,-0.013574915,0.724191
335,-0.056766674,0.91213715,0.22919829,0.4869445
336,0.008578488,0.95432943,0.2868236,0.4006275
337,-0.2048543,0.95819527,0.44754338,0.51605725
338,0.18687768,0.90768796,-0.2581973,0.7676443
339,0.31602567,0.876143,-0.3964129,0.7672865
340,0.20402662,0.88251674,0.0045526414,0.4464153
341,0.33612227,0.8471342,0.09554671,0.6963129
342,-0.19616754,0.81426424,0.29855695,0.561949
343,-0.19774754,0.9603383,0.63379115,0.75166345
344,-0.32213184,0.90963155,0.22126994,0.528485
345,-0.15237814,0.85693586,0.35624617,0.8354452
346,-0.17997704,0.97789943,0.25326592,0.7831532
347,0.2671196,0.95399797,-0.46381742,0.81073725
348,0.020496469,0.81488115,-0.012680435,0.55210966
349,0.38611946,0.95377266,-0.4074305,0.8442013
350,-0.047945827,0.94129384,0.15299822,0.7889462
351,-0.010113866,0.9730746,0.12233837,0.83435327
352,-0.035080504,0.90416986,0.25298586,0.54977024
353,0.0831666,0.8525247,-0.14836034,0.6727904
354,0.035633948,0.9514706,0.2710378,0.49258733
355,0.13058811,0.7731603,-0.09428241,0.5773968
356,-0.023488091,0.9530633,0.19470817,0.7943471
357,0.004029978,0.90394336,0.2912302,0.5096453
358,-0.12283525,0.8910948,0.5517798,0.6628418
359,0.12730098,0.89283985,-0.25744992,0.843961
360,-0.28332847,0.8466244,0.42262405,0.43487468
361,0.15416239,0.8238914,-0.07723881,0.45860198
362,-0.19143221,0.9393554,0.48776096,0.50585145
363,-0.14924507,0.95218873,0.52997494,0.80862343
364,0.1757426,0.91156226,0.0012920751,0.91066444
365,-0.18395114,0.821786,0.5356734,0.6820174
366,0.30582896,0.8623601,-0.057285834,0.55819714
367,0.11809507,0.89238036,0.19350721,0.3736496
368,0.303196,0.8605101,-0.12202268,0.6831581
369,0.19878414,0.9798727,0.3516254,0.9140088
370,0.083249085,0.8809101,-0.15709947,0.8599298
371,-0.12889346,0.8402737,0.30423605,0.47352576
372,-0.39481223,0.9685537,0.64809316,0.84572256
373,0.047085755,0.7654168,0.09094789,0.507676
374,-0.0027619116,0.8657697,0.29450405,0.49914885
375,-0.041727968,0.8576691,0.060803287,0.6681211
376,-0.05726186,0.8857028,0.3827769,0.43770963
377,-0.11345589,0.9785634,0.5336147,0.7749799
378,-0.13263656,0.845681,0.53240556,0.7015673
379,0.15101627,0.97765684,0.46427768,0.61930346
380,-0.28547183,0.9230501,0.6107403,0.68114567
381,0.13736762,0.8378349,0.13797458,0.45614514
382,0.22183602,0.85139096,0.11998351,0.61599475
383,-0.004233644,0.9580425,0.31955484,0.74722534
384,-0.31732956,0.8474936,0.61937934,0.6342778
385,-0.10325768,0.820206,0.4725777,0.48154652
386,-0.2929076,0.9566442,0.33041385,0.84434193
387,-0.03183565,0.83127606,0.46619865,0.44524375
388,0.056916293,0.98970795,0.4915265,0.68021405
389,-0.0019784523,0.7639655,0.047581933,0.543116
390,0.11252756,0.85724974,-0.18357266,0.60786974
391,0.15248473,0.85744435,-0.13792832,0.77648777
392,-0.24265197,0.96106845,0.5714355,0.6860486
393,0.16600694,0.93669724,0.35561976,0.784258
394,0.03948114,0.9256298,-0.11326471,0.70336616
395,0.04011877,0.8350509,0.4720747,0.8284084
396,-0.13624112,0.9872375,0.574583,0.86515045
397,-0.048458725,0.88220185,-0.083720334,0.6855803
398,0.19340031,0.99091274,0.5687535,0.68607694
399,0.069392666,0.90810126,-0.18327957,0.7226108
400,-0.0840299,0.96594983,0.3197817,0.29450995
401,-0.17352934,0.75933146,0.38603562,0.44000936
402,-0.28045753,0.97234726,0.7701718,0.9606667
403,-0.36163792,0.9742402,0.51052904,0.93141335
404,-0.08338324,0.88771176,0.44590124,0.541324
405,0.017912673,0.9216983,0.31183112,0.72723126
406,-0.32489917,0.867945,0.49026394,0.5489848
407,0.091888264,0.7679328,-0.1629291,0.6847149
408,0.14436655,0.9087141,-0.035516664,0.25772512
409,0.02843575,0.9276787,0.25549477,0.76615584
410,0.042529497,0.9840287,0.49569467,0.6905881
411,0.11313729,0.9528733,0.42932284,0.70664895
412,-0.25769728,0.9612625,0.6679422,0.784783
413,-0.1768024,0.8528595,0.16954856,0.5882461
414,0.07152513,0.81162673,0.2506875,0.47784406
415,0.08802723,0.83257496,-0.0901056,0.60737735
416,-0.04444487,0.9697511,0.6392506,0.7697959
417,-0.47466534,0.94236994,0.76474875,0.7732642
418,-0.27699167,0.9757091,0.63697773,0.7982353
419,0.31243458,0.94188124,-0.19426355,0.798773
420,0.2527116,0.9008792,-0.3285879,0.70693386
421,-0.1859417,0.952067,0.61369765,0.803538
422,-0.25591537,0.8670382,0.63164175,0.862775
423,-0.5232925,0.9696126,0.68751585,0.8182008
424,-0.04856985,0.87093484,0.18502587,0.6264522
425,-0.38146344,0.8697748,0.616416,0.566484
426,-0.17073998,0.8875797,0.5052531,0.6967178
427,0.15107453,0.9198467,-0.25265244,0.70386136
428,0.0020308278,0.99123335,0.43603158,0.67349917
429,-0.023605745,0.8830982,0.29165012,0.48436818
430,0.37803933,0.9472045,-0.099746585,0.72487295
431,-0.0056796074,0.86689866,0.4475589,0.5333521
432,0.052981243,0.7924485,-0.14830609,0.6947092
433,-0.28861472,0.89362156,0.45285028,0.4633811
434,-0.05238732,0.86150134,0.300222,0.65278745
435,-0.033558816,0.8953953,0.23763312,0.56624234
436,-0.19415644,0.95681804,0.4657633,0.5353086
437,-0.05353292,0.8551248,-0.020035941,0.6263525
438,-0.108168975,0.8689862,0.025668586,0.52223074
439,-0.11074498,0.8377349,0.23343243,0.6786886
440,0.06674878,0.78647876,-0.04289223,0.5189399
441,0.29499903,0.9323213,-0.6323029,0.8842325
442,0.13451558,0.979658,0.4860677,0.6523376
443,-0.112774156,0.81583154,0.47655544,0.5106174
444,0.033098724,0.8928688,0.52072877,0.8396969
445,0.14076078,0.901542,-0.05183203,0.4180891
446,0.08122101,0.8471278,0.20548691,0.7567903
447,0.08650672,0.8095735,0.136313,0.6523176
448,0.20686227,0.9492614,0.2921808,0.68851805
449,0.04875018,0.8884928,0.17027436,0.5397633
450,0.0034156418,0.80551046,0.40758565,0.5951254
451,-0.048789624,0.79235554,0.2262774,0.45682433
452,0.41608387,0.88381916,-0.30958503,0.73255044
453,-0.08456111,0.88669825,0.06772586,0.7359466
454,-0.010864013,0.86567914,0.23335074,0.50615144
455,0.15244891,0.8363356,-0.1994656,0.6692711
456,0.1092359,0.824103,0.18906616,0.6184552
457,0.24624717,0.881024,-0.35872117,0.79069483
458,0.038637564,0.70394385,0.001504405,0.53915375
459,0.07267574,0.8626107,0.26573196,0.56157386
460,-0.06473596,0.9581531,0.50223845,0.7564582
461,0.20067893,0.8584113,0.07060762,0.50813454
462,-0.13243267,0.93921125,0.6293957,0.7098581
463,0.071911186,0.94373983,0.06742362,0.6844497
464,-0.21992666,0.93613815,0.62198794,0.79486084
465,0.07958399,0.9798741,0.53634727,0.60596097
466,0.06030761,0.9577025,0.2580389,0.784157
467,0.18368526,0.8229696,-0.2126087,0.6651765
468,0.08224148,0.94157773,-0.3142598,0.922194
469,-0.22875266,0.9665845,0.21753886,0.5622148
470,0.09374644,0.88699234,-0.14653817,0.90980583
471,0.040562823,0.85431576,0.13592635,0.504586
472,0.45880234,0.90694606,-0.13870941,0.7802229
473,0.202369,0.8716567,-0.16681185,0.6440907
474,-0.23983556,0.96889925,0.521381,0.597225
475,-0.23399998,0.97103554,0.5538304,0.7124204
476,-0.026354041,0.95139754,0.4620083,0.7069276
477,0.18801655,0.888573,-0.12972513,0.66914153
478,-0.048347246,0.8435718,-0.008015438,0.62635815
479,-0.0993073,0.8866342,0.38413256,0.49558598
480,-0.0817228,0.79862964,0.24196765,0.5646095
481,0.2656082,0.8035407,-0.35487667,0.74373573
482,-0.28214172,0.84993416,0.40104082,0.43673038
483,0.292408,0.9106472,-0.5092487,0.9270979
484,-0.08732015,0.8209926,0.36807773,0.58289194
485,-0.013032966,0.9546181,0.59748375,0.6928354
486,-0.25686097,0.9685089,0.3560821,0.7108452
487,0.14237335,0.9110384,0.2505705,0.70312744
488,0.018663425,0.98955137,0.44187957,0.6531846
489,0.13198127,0.8293453,-0.058412302,0.7709009
490,-0.017240606,0.91119576,0.13749257,0.58972883
491,0.13000207,0.8250079,-0.02279736,0.47372147
492,-0.111329526,0.92216337,0.14318006,0.7168823
493,-0.015221569,0.95477116,0.42210582,0.6385612
494,0.13038252,0.89224803,0.25213122,0.541605
495,0.10329547,0.8609788,0.3489137,0.4987132
496,-0.05752023,0.93709576,0.12817168,0.57101166
497,-0.3529823,0.9601764,0.73885703,0.94172007
498,0.22037719,0.9682416,-0.14718226,0.81726795
499,-0.15640852,0.90800625,0.5235446,0.73384434
